search_count,view_count,wishlist_count,cart_item_count,order_count,avg_order_value,total_spent,promo_keyword_count,membership_points,preferred_genre_count,persona,price_sensitivity,next_best_action,purchase_intent
11,9,2,3,12,167603.54554482063,1925135.311890103,3,283,0,loyal_member,high,reengage_catalog,0.99
2,7,4,1,1,292924.8632028813,169608.83896316792,2,34,0,high_intent_buyer,low,bundle_related_products,0.99
0,19,0,2,10,149947.8610939369,1644928.4521881845,2,202,1,loyal_member,medium,reengage_catalog,0.9811
9,14,4,2,2,183920.58237359705,296730.04094029835,6,58,2,deal_hunter,high,push_coupon,0.99
0,17,3,2,4,181659.04023743866,766874.0059126056,4,46,3,high_intent_buyer,high,bundle_related_products,0.9438
0,2,5,5,1,173572.23602875823,176981.434485576,3,0,0,deal_hunter,high,push_coupon,0.99
8,10,0,2,11,197195.99507858712,2156214.113273237,3,202,0,loyal_member,high,reengage_catalog,0.9803
6,19,5,3,1,149087.4915063101,248146.3691085106,3,0,0,deal_hunter,high,push_coupon,0.9886
3,13,4,2,10,211232.15090918995,2208791.272493168,5,263,0,loyal_member,high,reengage_catalog,0.99
11,3,6,4,6,121037.1525194477,888728.8804583922,6,38,4,high_intent_buyer,high,bundle_related_products,0.9718
0,16,2,3,9,139338.40494959053,1387317.8377659444,1,161,2,loyal_member,medium,reengage_catalog,0.99
6,7,4,2,9,150176.68813336885,1557975.0774821867,6,151,3,loyal_member,high,reengage_catalog,0.9719
9,2,3,0,7,194770.82571417163,1296916.95372093,1,103,1,loyal_member,medium,reengage_catalog,0.9356
10,17,7,5,6,131858.4554410726,895269.0410715921,2,87,1,high_intent_buyer,medium,bundle_related_products,0.99
8,10,1,3,12,140552.90183899226,1772944.9853697708,0,285,2,loyal_member,medium,reengage_catalog,0.99
9,15,2,4,10,162722.66645991488,1688176.25609492,0,190,4,loyal_member,medium,reengage_catalog,0.99
1,17,5,2,3,225432.2192299635,525547.6981764017,0,5,1,high_intent_buyer,medium,bundle_related_products,0.9036
1,14,3,1,10,223482.22859340516,2379855.5852640294,6,376,4,loyal_member,high,reengage_catalog,0.9608
6,12,5,4,9,200614.9843688445,1756573.2396241112,0,298,0,loyal_member,medium,reengage_catalog,0.9712
1,4,3,5,5,240070.79747014382,1381371.13171125,6,209,0,loyal_member,high,reengage_catalog,0.99
8,13,6,3,5,141832.64672917765,807715.2235895802,2,105,1,high_intent_buyer,medium,bundle_related_products,0.99
3,8,0,3,11,230312.35702634588,2370754.3953156406,6,315,4,loyal_member,high,reengage_catalog,0.99
4,13,4,2,2,107877.76484366927,144168.4666169902,4,29,4,deal_hunter,high,push_coupon,0.9857
8,4,0,1,14,304691.83175916347,4168695.733006827,5,599,4,loyal_member,high,upsell_membership,0.99
9,9,3,2,6,132845.98360952042,840323.0931303754,3,81,2,high_intent_buyer,high,bundle_related_products,0.9898
6,10,2,5,0,159013.4422991822,0.0,3,0,3,deal_hunter,high,push_coupon,0.9796
10,0,3,0,1,55188.10382286417,0.0,0,0,4,category_browser,high,reengage_catalog,0.4633
11,6,5,3,8,163422.31106189964,1304853.8612355234,4,174,3,loyal_member,high,reengage_catalog,0.99
4,8,7,3,9,132959.8235356061,1430866.6365427482,5,217,3,loyal_member,high,reengage_catalog,0.99
1,12,5,3,4,112951.19795539076,635283.9286935146,0,123,2,high_intent_buyer,high,bundle_related_products,0.99
5,13,7,2,9,268482.6728492285,2687814.7336002495,0,260,2,loyal_member,medium,reengage_catalog,0.9806
3,3,0,1,8,179185.4396363038,1441862.1288008522,5,244,0,loyal_member,high,reengage_catalog,0.9004
9,1,1,2,10,234139.2061575701,2560719.5112979156,0,338,2,loyal_member,medium,reengage_catalog,0.9147
1,2,1,1,6,188111.98599381163,1070908.9664066632,6,93,4,high_intent_buyer,high,bundle_related_products,0.9671
10,6,3,3,4,237951.32286052807,945258.7055583695,0,88,4,high_intent_buyer,medium,bundle_related_products,0.9818
8,5,5,1,9,232777.6828734171,2191995.9788022493,4,280,1,loyal_member,high,reengage_catalog,0.9648
3,17,7,5,1,52030.33425211844,0.0,2,0,1,high_intent_buyer,high,bundle_related_products,0.99
11,0,5,3,1,214981.54730556166,189121.42506158768,6,0,4,deal_hunter,high,push_coupon,0.9505
2,7,0,0,13,209053.35389806933,2598472.669917991,6,358,0,loyal_member,high,reengage_catalog,0.9404
1,5,5,5,8,239917.75631199474,1797075.2092344824,1,298,1,loyal_member,medium,reengage_catalog,0.99
7,19,5,3,4,324245.4371004844,1253286.1829689816,3,223,4,high_intent_buyer,high,bundle_related_products,0.9766
2,12,7,5,9,144858.56931071857,1228411.296236226,2,137,2,loyal_member,medium,reengage_catalog,0.93
1,19,0,3,6,163837.32063895266,780823.8727286725,4,127,3,high_intent_buyer,high,bundle_related_products,0.99
4,6,6,5,6,100453.09550084374,681533.2212682421,5,66,2,high_intent_buyer,high,bundle_related_products,0.99
10,16,2,1,7,264446.14146552014,1971568.5002369406,4,253,1,loyal_member,high,reengage_catalog,0.9123
5,2,5,0,14,284545.92890655814,3845793.5837513646,2,485,4,loyal_member,low,reengage_catalog,0.99
4,16,3,3,8,201611.09089916214,1812476.941085086,4,203,0,loyal_member,high,reengage_catalog,0.99
8,9,6,5,8,104736.17188430921,785618.5609005616,4,133,4,high_intent_buyer,high,bundle_related_products,0.99
7,14,5,4,1,174300.21333955563,149620.7209561806,1,94,1,high_intent_buyer,medium,bundle_related_products,0.967
8,16,6,1,6,157987.1954551779,1082276.762580662,3,88,3,high_intent_buyer,high,bundle_related_products,0.99
11,15,1,0,6,145307.5562144827,1067748.7740755004,3,197,3,high_intent_buyer,high,bundle_related_products,0.9556
5,2,4,2,11,257856.52221409482,2816398.4501612573,5,373,2,loyal_member,high,reengage_catalog,0.8791
3,3,6,5,9,247929.56412339004,2197724.8368267617,2,237,1,loyal_member,medium,reengage_catalog,0.9467
2,18,4,5,5,115315.1346439182,817965.2584682263,6,106,4,high_intent_buyer,high,bundle_related_products,0.99
8,16,5,2,5,55529.10230794262,188878.68325304778,4,0,0,deal_hunter,high,push_coupon,0.9748
6,8,7,1,5,130939.8689215509,534898.0665886085,1,93,4,high_intent_buyer,medium,bundle_related_products,0.99
2,11,7,0,0,202825.02926094184,0.0,3,0,2,deal_hunter,high,push_coupon,0.7563
2,3,5,2,8,210765.07694612193,1755109.9157352522,2,198,3,loyal_member,medium,reengage_catalog,0.9785
3,4,1,1,11,237704.9923752243,2889753.3416873254,0,401,3,loyal_member,medium,reengage_catalog,0.9733
5,3,4,5,3,189918.36082418662,1068427.761084387,0,205,1,high_intent_buyer,medium,bundle_related_products,0.947
4,5,7,3,5,152857.5718484966,670363.9566717551,1,26,1,high_intent_buyer,medium,bundle_related_products,0.99
0,16,4,2,8,215908.7001167165,1771380.1181724595,5,146,2,loyal_member,high,reengage_catalog,0.99
9,9,4,4,9,182878.30285771363,1890768.373952048,6,156,2,loyal_member,high,reengage_catalog,0.99
0,5,4,4,6,160538.13885215818,884474.1366048518,5,124,4,high_intent_buyer,high,bundle_related_products,0.9732
0,18,4,0,7,45000.0,417608.5943611724,0,106,1,high_intent_buyer,high,bundle_related_products,0.99
8,5,5,1,7,183766.6630451621,1501471.4368505736,4,126,1,loyal_member,high,reengage_catalog,0.99
11,13,3,0,3,226414.79608888837,605980.181204971,0,44,3,high_intent_buyer,medium,bundle_related_products,0.9511
5,4,3,5,9,258035.8651478461,2341270.0377604584,1,244,1,loyal_member,medium,reengage_catalog,0.99
10,4,2,2,12,188250.5913127308,2407055.0259879017,6,329,2,loyal_member,high,reengage_catalog,0.9403
4,14,0,3,12,251067.1967149912,2986053.266663574,1,318,3,loyal_member,medium,reengage_catalog,0.99
10,17,0,2,1,219898.1156701674,135917.554367441,1,76,1,high_intent_buyer,medium,bundle_related_products,0.9238
1,4,5,4,7,260529.03279022608,1943373.9861430835,5,317,0,loyal_member,high,reengage_catalog,0.99
10,11,5,4,9,211968.23505373095,1637799.517306212,1,125,2,loyal_member,medium,reengage_catalog,0.9879
4,19,5,2,10,173503.49439494772,1888646.2981769333,4,225,1,loyal_member,high,reengage_catalog,0.99
7,4,7,4,6,160526.2154846798,1100660.667386546,1,82,4,high_intent_buyer,medium,bundle_related_products,0.967
4,1,3,4,5,250595.91687947285,1230557.9638488833,4,113,3,loyal_member,high,reengage_catalog,0.8786
3,6,7,5,6,214826.02390901203,1201038.195044318,1,178,0,loyal_member,medium,reengage_catalog,0.9834
1,10,7,1,6,229579.56851844478,1278053.9276348234,1,188,4,loyal_member,medium,reengage_catalog,0.9779
10,9,0,1,11,255935.9262746699,3158134.9554131683,5,432,4,loyal_member,high,reengage_catalog,0.99
9,12,6,0,10,129460.0453662807,1261809.6910449453,0,222,0,loyal_member,medium,reengage_catalog,0.9836
8,13,6,0,14,213427.94492580023,2689691.5173203414,0,329,2,loyal_member,medium,reengage_catalog,0.9392
0,12,0,4,0,106692.75836853369,39496.62866099459,6,0,0,deal_hunter,high,push_coupon,0.7973
8,14,0,0,9,161540.8269982149,1642565.4130148268,2,167,3,loyal_member,medium,reengage_catalog,0.99
0,10,3,5,6,163394.77320706964,994943.0339280223,0,169,3,high_intent_buyer,medium,bundle_related_products,0.99
2,1,6,5,12,178992.2661552491,2312933.2839335017,2,336,4,loyal_member,medium,reengage_catalog,0.9719
6,19,2,1,5,236655.24238039664,1166319.1239037775,4,90,1,high_intent_buyer,high,bundle_related_products,0.9453
1,2,5,2,6,162327.95492041647,1232895.0718516803,6,189,4,loyal_member,high,reengage_catalog,0.99
9,18,2,2,8,182921.81688004133,1310972.6841453696,4,233,2,loyal_member,high,reengage_catalog,0.99
0,3,2,1,10,198589.8368564255,2075793.4754824266,3,306,1,loyal_member,high,reengage_catalog,0.99
9,1,6,1,3,152523.43003158484,594249.1677457131,4,117,1,high_intent_buyer,high,bundle_related_products,0.9161
1,12,7,1,10,271654.1394888685,2746335.932865986,2,344,2,loyal_member,medium,reengage_catalog,0.99
8,18,0,2,13,227304.82870794123,2868298.091699413,2,389,3,loyal_member,medium,reengage_catalog,0.99
0,1,4,5,12,287953.3360888893,3449350.41331595,4,418,0,loyal_member,high,reengage_catalog,0.9422
8,2,2,1,4,140274.7838184184,522437.1165276943,4,7,4,high_intent_buyer,high,bundle_related_products,0.9392
6,16,6,0,5,171441.4955147762,912677.5825379791,0,112,2,high_intent_buyer,medium,bundle_related_products,0.99
2,15,5,5,12,328262.0567932501,3903946.1346848607,5,469,2,loyal_member,high,reengage_catalog,0.9866
1,17,3,5,5,166165.83729335768,765707.9617756796,6,145,4,high_intent_buyer,high,bundle_related_products,0.9515
10,13,3,5,2,110585.77432852548,451976.4116989404,3,29,4,deal_hunter,high,push_coupon,0.99
1,6,2,0,7,109971.53776799703,907363.014743352,3,192,2,high_intent_buyer,high,bundle_related_products,0.9891
11,5,3,0,12,158648.1068570154,1747692.7736418261,5,172,4,loyal_member,high,reengage_catalog,0.9723
1,11,2,5,8,215692.47328478892,1948391.2821690266,5,198,0,loyal_member,high,reengage_catalog,0.99
6,15,1,4,4,169548.17607709306,785898.561115007,2,110,1,high_intent_buyer,medium,bundle_related_products,0.99
1,8,3,1,11,220513.95979250147,2514069.7465742547,3,287,4,loyal_member,high,reengage_catalog,0.9521
0,11,5,2,2,147542.21147111157,296864.1514032089,3,69,4,deal_hunter,high,push_coupon,0.9784
0,9,7,0,3,196717.41287714508,653425.6224392978,5,96,4,high_intent_buyer,high,bundle_related_products,0.9753
5,18,6,1,10,106909.16295356154,1006935.3374367013,5,123,3,high_intent_buyer,high,bundle_related_products,0.99
4,15,7,5,11,144422.21838505688,1422064.9674528087,4,102,2,loyal_member,high,reengage_catalog,0.9856
10,14,4,5,1,111741.6687300506,251544.2693790419,4,51,3,deal_hunter,high,push_coupon,0.99
4,3,0,0,6,179612.44027054834,1191631.6506044175,2,72,2,high_intent_buyer,medium,bundle_related_products,0.9775
11,4,2,2,11,251842.39302759778,2780022.570092962,6,395,1,loyal_member,high,reengage_catalog,0.9536
7,19,4,1,10,123949.58080644473,1338943.9297380275,4,210,0,loyal_member,high,reengage_catalog,0.9805
10,18,1,1,8,149547.186079633,984836.064943736,3,161,0,high_intent_buyer,high,bundle_related_products,0.9898
10,19,3,0,0,209520.8531829618,0.0,6,0,2,deal_hunter,high,push_coupon,0.7218
9,3,5,1,6,45000.0,365261.8966366084,5,44,0,deal_hunter,high,push_coupon,0.988
11,16,1,3,5,138022.09199186985,708964.2320421702,4,153,4,high_intent_buyer,high,bundle_related_products,0.99
11,2,5,5,3,72877.95267635543,162265.59455544635,4,0,3,deal_hunter,high,push_coupon,0.99
11,11,7,4,13,185434.10577920408,2148624.2866585813,1,254,2,loyal_member,medium,reengage_catalog,0.9709
2,12,7,2,13,233965.74402123757,3136469.773188746,4,342,4,loyal_member,high,reengage_catalog,0.99
0,8,2,3,1,147153.8037704637,0.0,0,0,1,high_intent_buyer,medium,bundle_related_products,0.9444
4,5,5,2,11,295421.9973450687,3246078.2462142417,4,482,1,loyal_member,high,reengage_catalog,0.9842
10,1,4,3,3,202192.39955214268,574891.8869062038,3,27,3,high_intent_buyer,high,bundle_related_products,0.931
3,17,5,1,11,153625.22944203223,1660684.5783058957,1,218,2,loyal_member,medium,reengage_catalog,0.967
3,4,7,2,6,165281.6145589481,1097084.933276423,4,200,1,high_intent_buyer,high,bundle_related_products,0.99
10,19,5,4,3,191901.28849336776,404730.7338509242,4,124,4,deal_hunter,high,push_coupon,0.99
2,11,5,3,4,166007.7178981031,653058.4765430228,2,143,2,high_intent_buyer,medium,bundle_related_products,0.9847
6,7,0,5,14,237411.99210935412,3098274.570256507,2,373,4,loyal_member,medium,reengage_catalog,0.9798
11,17,0,0,9,208661.6735775597,1931331.430945965,6,277,3,loyal_member,high,reengage_catalog,0.988
5,8,7,1,4,67474.38823163208,285752.43429003697,0,67,2,high_intent_buyer,high,bundle_related_products,0.9884
11,7,5,2,10,208155.65337353726,1885315.6388517646,2,268,2,loyal_member,medium,reengage_catalog,0.99
9,13,6,3,3,122493.87110731294,607317.0793124783,1,21,2,high_intent_buyer,medium,bundle_related_products,0.99
9,16,7,1,14,271972.3338843067,3954055.616243741,5,446,1,loyal_member,high,reengage_catalog,0.99
9,13,1,0,0,161219.97036108928,134845.4119210182,6,22,1,deal_hunter,high,push_coupon,0.5228
3,12,7,5,0,123925.33699291674,20360.32484755444,0,13,3,high_intent_buyer,medium,bundle_related_products,0.9133
10,1,0,5,2,106275.53288087658,388688.3415027595,6,25,0,deal_hunter,high,push_coupon,0.9454
9,1,3,2,0,132639.04601376623,18530.029267534843,0,50,3,high_intent_buyer,medium,bundle_related_products,0.8633
0,13,6,1,8,137542.42783492018,1304655.2083993875,5,90,0,loyal_member,high,reengage_catalog,0.99
5,18,7,3,8,224873.42958434677,2019609.3086117678,6,277,3,loyal_member,high,reengage_catalog,0.99
10,9,3,0,4,122226.36252567437,479436.39843706274,6,84,1,deal_hunter,high,push_coupon,0.99
10,14,6,5,11,272326.89897093456,2804255.3081568344,2,339,1,loyal_member,medium,reengage_catalog,0.99
6,2,5,1,2,137866.30171540834,470133.2464839276,2,95,1,high_intent_buyer,medium,bundle_related_products,0.9879
11,18,0,2,11,133617.53659543116,1367795.8706589981,0,228,3,loyal_member,medium,reengage_catalog,0.9783
11,0,0,2,14,211264.200594246,2764374.0171729065,4,357,2,loyal_member,high,reengage_catalog,0.99
9,2,3,4,6,46575.03772859319,147521.4836302946,4,70,4,deal_hunter,high,push_coupon,0.99
3,0,1,1,14,194242.26946772126,2806120.516635889,1,284,4,loyal_member,medium,reengage_catalog,0.9437
9,8,7,0,0,120707.3849493207,0.0,3,0,4,deal_hunter,high,push_coupon,0.791
10,13,0,3,9,157170.58656442535,1283891.4652037707,5,94,3,loyal_member,high,reengage_catalog,0.9478
8,11,1,1,4,112273.3845405774,557273.0478103216,4,4,2,high_intent_buyer,high,bundle_related_products,0.99
5,3,1,3,5,228896.10103334533,938541.7601158826,4,70,2,high_intent_buyer,high,bundle_related_products,0.99
8,2,1,0,0,171574.13923891317,0.0,0,36,4,category_browser,medium,reengage_catalog,0.3109
6,10,5,4,1,59118.51772609513,64777.816021686,4,56,0,deal_hunter,high,push_coupon,0.9746
5,9,3,2,5,295268.948851253,1648707.608850935,3,175,3,loyal_member,high,reengage_catalog,0.9542
3,2,2,2,6,140424.92000730272,790339.3671684172,3,58,3,high_intent_buyer,high,bundle_related_products,0.99
2,14,1,5,6,169248.3143617202,1309317.6793564688,2,103,2,loyal_member,medium,reengage_catalog,0.9353
10,6,4,1,5,108263.18290749393,822604.6657876237,2,112,2,high_intent_buyer,high,bundle_related_products,0.99
0,13,0,2,5,205890.13796775692,940064.4135118193,3,37,2,high_intent_buyer,high,bundle_related_products,0.9663
8,15,6,5,13,217826.26687399024,2890635.3427348128,5,389,2,loyal_member,high,reengage_catalog,0.99
8,18,7,4,4,108200.77517475077,444931.82997248345,1,84,3,high_intent_buyer,high,bundle_related_products,0.99
1,10,2,3,9,139727.89084398389,1051286.4327432928,2,155,4,high_intent_buyer,medium,bundle_related_products,0.9556
2,6,0,0,3,96039.37516508988,189056.35862465584,1,47,4,category_browser,high,reengage_catalog,0.661
3,11,4,4,8,115409.75977380438,815654.6940001162,1,49,0,high_intent_buyer,high,bundle_related_products,0.99
5,17,3,3,12,201003.24288877254,2364655.6199147278,5,278,3,loyal_member,high,reengage_catalog,0.99
2,3,5,4,10,145058.96818712467,1514410.7708229376,2,256,4,loyal_member,medium,reengage_catalog,0.99
1,8,4,4,4,118112.35821879288,290558.005273023,0,50,0,high_intent_buyer,high,bundle_related_products,0.99
3,19,4,1,7,257141.84872492586,1767634.5267629516,0,226,3,loyal_member,medium,reengage_catalog,0.99
0,18,3,3,8,104525.66484386584,876636.7569553443,4,121,2,high_intent_buyer,high,bundle_related_products,0.99
0,10,5,3,11,140127.09233531897,1486653.6420084415,2,234,2,loyal_member,medium,reengage_catalog,0.99
1,5,3,1,7,247201.57879402637,1681279.5221417833,5,259,4,loyal_member,high,reengage_catalog,0.9834
